ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.025,5.586994575895455,5.980585603937365,4.363157963143144,5.399500270903729,4.756199063794936,5.90740868677246,3.293793679431919,4.371888766653866,5.6326005566383595,3.8612185785702344
0.025,3.4029625929992946,4.513062734506647,5.615075806884105,4.876805165214395,4.4837195420914835,4.306625511359983,4.809156219733409,3.929495701623388,3.715934739197925,4.2011244318227225
0.025,5.820391845688268,5.3250194994811615,5.639466590878628,5.050443185096494,2.883820820625868,4.325960866229327,6.002064870854122,5.450938759995646,5.458529984214819,4.9440502196465
0.025,5.300395305065759,5.384895172937265,5.0478147716915895,5.712482670382025,5.1200139969424034,3.9563399944756403,5.869743374828113,3.6800176339755284,3.836554850987548,3.8334176943570157
0.025,6.44811787634654,6.003271027047976,4.534769892149334,5.214807719989078,4.966433448586837,6.863097349731813,6.405757204566727,4.7234969337867865,6.571070035144087,4.689813514297375
0.025,5.524089314729303,4.8961604729757475,4.217588348405609,4.251258320201284,6.159407546676109,4.548941849543286,5.268285835760919,4.643743125054048,5.779501519521632,4.8975649582959075
0.025,4.279780490133321,3.489316039157052,5.830043877507636,5.6653110268199836,3.457653115819815,3.954564586957666,7.099097515668652,5.136132172269473,4.951071964285249,6.013167142986906
0.025,6.3146050574983175,4.80516546760412,3.4728211691512194,5.142772939277797,6.382938939343306,4.664788481806322,4.25069275613865,4.8860806136866834,4.681906419276488,4.844834518789884
0.025,2.445440683446489,5.548749405797952,1.872963448579383,4.243986467332684,4.114063708031492,3.2867737672197896,6.029076138569726,3.4422502922249545,5.915755678489485,5.379477461153419
0.025,4.472109459088774,2.9948313809791465,3.487302915308031,4.374663229000046,7.278090381842903,4.250421072830205,5.105595250594665,4.179215933398059,5.282821890887139,5.003989384902467
0.030000000000000002,6.649147794839169,4.023633377680011,6.271280068811784,6.180525158069635,8.11325654923193,4.200715644160382,6.18397332946109,3.870558639390691,6.644558300362069,5.4330560387854625
0.030000000000000002,7.1669597614314124,3.365946434718842,3.4426803754009274,2.2800976235548926,1.8526894281392556,4.029783049439936,9.055474338766611,3.793077655753093,-4.933501934981421,6.441936064513475
0.030000000000000002,6.987832132991834,3.3383980062818472,6.22115319493844,4.544808020257068,7.928734790258006,6.3114716249723894,7.552354515256974,5.283668295407239,5.787934300329699,4.396722569119452
0.030000000000000002,6.026698853644829,2.3845332886151147,1.1837613745913815,4.046326977181986,7.083901894316394,3.8257812011555075,4.218971382932955,2.4980344843811446,-3.697676105448745,5.760344253540531
0.030000000000000002,5.8195071326546355,4.433086308316137,5.626824866831275,4.254334980510917,4.402743749594414,4.366498465019034,4.710068387394941,5.268966549051599,4.588859427082913,4.076853560389541
